Vehicle Number,Category ID,Account Balance,Email-ID,Password
AP62AT1944,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,wwpGlE5U4gkl8CF5ExOzXQ==
AP62EP2491,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,H7BEdmO6PeJz+l1plLXTIA==
AP62FH4443,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,WbRVm9jJk5CUzlBTuzBm8A==
AP62IA4392,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,EY48/Oqgp6tvUPLzRA7sGA==
AP62JE6398,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4cV8OD3RQQWWxjFJo5dF2g==
AP62SA5688,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,UjRDG8xbu0Wg9uHjH/A1hw==
AP63AO7280,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,oCO0n1YEp049Lm+jt0a6Mw==
AP63JM3637,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,PyezgEd7b6GzP6eIOt3a1A==
AP63MZ9895,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,DTWOUW9bypDw7xT+9jC7Sg==
AP63QW5211,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,cCn+EmkJMNurCmgt3Qiq6A==
AP63ZJ6645,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,R92Lqi+LdCvQa/wBTD0vTA==
AP65DG5100,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,o2MgyTUh3EGJK49juNko7Q==
AP65FC3523,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,7rF9FW08kv87vVfqeGThMg==
AP65SP8309,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,SKAumXCSuuwVxsS1ae24UA==
AP65TG0568,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,vNusD3qFOveeJvkl8zJogA==
AP66AZ4003,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,dSrIf9hReltx0nnyjLAX9w==
AP66BV7446,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,lTA0uMclNFjVOAWryUek+g==
AP66SK5100,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,9vwc6S0n2t55R/0hdJnJUA==
AP67HC5821,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+e5IsHXFmxmk7nK1FtZTqg==
AP68CN1156,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,U7A/2BupLPiSJA1vdM/biw==
AP68QX8780,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,NTexHb/lVRimb7N4lcEGwg==
AP68TH8473,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,YFwZ0g7VWNfz+OUttGcN0g==
AP69GB9836,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,YHuzMnzitcHcp911mQti1g==
AP69UD4156,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,HeYONvVwb0OwmsCiS3RI1w==
AP69XI1275,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Jd+WGqX6UDdCIZIrl296gA==
AP70AS4178,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,X2TK9B0N57bjihJDhT+hcA==
AP70BB7843,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,LlFuboZw67WWsQGAMOV10w==
AP70EY3439,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,xdZeiRrZbsWzVzggYBg/Ag==
AP70II8933,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,nJuqXfK/7GMvhAfMBmo3rQ==
AP71DR3785,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,0JrtggkH9OTRHaTTNesWWQ==
AP71MO6044,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,QhySyKx+YYgAJklFRSMPAw==
AP72FP4745,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+3htKOHGS0jyqcCP73aiwA==
AP72KF4676,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,uJ9pB8O0jIzkQnWMQJvnjw==
AP72PR3660,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,SAL1astSuph3sU/aI3Q8yA==
AP73EM8171,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,9X94WvUYvobEj0BHESrs+g==
AP73ZO2787,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,1lXEQ/Sa09/DPNKUG3N24g==
AP74CS9985,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ZRaxQXrb4JDG8/NZQlmpkA==
AP74VI2273,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,s7O+1jhNjxMTCIfOFFMNIA==
AP74WN5217,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,FVimrUQcda/uC/FOX68n1w==
AP75CZ0924,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,I2QNHiJv9fvg8b6Q0Ez+fA==
AP75HJ0245,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,QbADGiTWbdA3AW7yY3q8Wg==
AP75IV7399,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,RSizXCXNwnXElBG5MzQaLQ==
AP76EI0780,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Pn69bH6u9k7SGK/v6L1eDQ==
AP76EO9540,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Rka/1CIYmbqIVwCAwG87XA==
AP76HB2247,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,s6D+QR5CgDaHqRS2o2kqlA==
AP76VC5776,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,w7QRaN+wQFRh3LD/ZQUDeg==
AP77EF9551,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,EifEVBGtuN/JW+x0u6ZBqQ==
AP77EH7720,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,xiZyo+Nxxxp0XFEb9wlyxg==
AP78AB2452,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,0m7CfIY9nPtoyMK5LG9xbw==
AP78MH7212,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,HZ17s3ryQ4TpL6qWY0QLEw==
AP78NA2339,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,B5eREQVmgD6CFitKyBn/uA==
AP78WZ1387,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,9xCgthvS+XdXgxd5uTLk2g==
AP78YI6285,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,D/YSstxRRNc5mdANQYA30g==
AP79MB4509,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,XhSm4cdzs+96zU5Au/yz3w==
AP79UC5891,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,x3tYSOIrie60JSogYR/gDw==
AP80AR3578,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,428zTSLOC3DhBrGiPSNU9A==
AP80GA8431,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,zYsFsdBr3jA1iHRXOmR+YQ==
AP80ZQ0627,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+NAbePazo6f9rc4z7IqTjw==
AP81KY4948,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,FeZVPYG42ukheoLAzQbCJA==
AP81ZI5418,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,c7/Gri4CqR9wHpsmF96QjA==
AP82PV9504,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,XS6fbwszkXnDHxDJ8lfQ4w==
AP82VK5763,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,OXq1yRnMc2i3Y/TvCCx6+A==
AP83FK8345,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,QUf1lHcC/tUxSvYPKypgxA==
AP83GW0256,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,sqW+29rc+KCU4y4e2TB6Sw==
AP83SQ7567,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,GC2IBDgM72FGcLMIKWWzrw==
AP84BW6791,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,q87VSn7NSO6sfbFYohHihw==
AP84JM5105,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,I0ruhrZs3VsBo4sE7XUrSw==
AP84OD0778,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,wbJllYEbvCfjfTU/X8fmMg==
AP84VW1118,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,w0lNUtg7n2TB/1lHbd8ZIQ==
AP85KH1592,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/keKO0ePgmN/IGXRXM2okw==
AP85TS3828,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,nMXQlHlguks9CNbPj7EYfg==
AP86XA1453,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+5jPDR4mpLZOIr7GnxPEuQ==
AP86XS3712,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,mJixioKVVLMZDCUBxIeMuw==
AP87GS4794,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,bIoHe4V5P296WpuNuAFfYA==
AP87LJ5137,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,bIKhzuV9T2opT9v7jXlM/g==
AP87UX7350,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,GMK5C0HYA3/faJX0/IcvUQ==
AP87WM6524,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ngNIyp2uhCXqOPKa3lfiTQ==
AP87WO1243,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,1W/Tow43nHLkgZ/vh5AXDw==
AP88RA8440,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,GYvr5AOeCHE3SbIl1/LVYA==
AP89FY3252,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,73p/X8dhSCJ87q1VDbkDBg==
AP89LI7149,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,d/gsJVFeEMxuHjNsDGx5Xw==
AP89OD0521,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,C8k2T8CSqDnY9GV+lxFJDA==
AP89ZU4398,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,HQkzSXu2rFALZghj8WDQ8g==
AP90DQ1358,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,YrPdz+lrZ9GNcInhsv5q7g==
AP90KO4613,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,5dRht9XUkP8oS74oj0uutg==
AP90OS1561,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Q+DoEy9eqsgrAWwlIy/vWw==
AP90VU7558,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,yoKVyy9x8lL/SfUYNA6QoA==
AP91DL2875,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ndZ75PXQtVw0hdAki/Ithg==
AP91GO6638,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,iXVr/LX/2dyV64F27IsJIw==
AP91XW5514,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,C9zcYIz/DXz7oCWo5ySDNw==
AP93EZ4314,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,VZdwtX4NfaDaFnKYSb4Bdg==
AP93MW0095,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,HGJHaMWPYyx8t7JSamuxgA==
AP93UK1322,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,zWUAmKtx6KJwIfQdvDGXOA==
AP93VA7060,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,TCNK+SlrvsNfW26l3nvenw==
AP93WG3440,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,pREm5KBe9bvWr+nqo95Cig==
AP93XT7100,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,dzB7VMzbnxNjrooecyPj7Q==
AP94EH3010,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/K9A+fcAoDTyf+rNbNHpMg==
AP94FT1291,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,vZ5IzCDvyCcfMen8dT0nAw==
AP94PT8391,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,WNn3LSytHJxS8iv6051HWg==
AP94UF0703,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ZRuXCpjZvYfoKoEVh3ECJw==
AP94XA2893,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,bOMx/ilHW41UDTEEwnA7Fw==
AP95CA7249,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ZuQnxDkT4M7kEZYDCur3bQ==
AP95GW5962,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+wzcpk4AbGO8CxA6a/ePDg==
AP95LX2908,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,kcInqv9aM7kTltqct/iaEw==
AP95MB3259,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Q/6rCHaAUqgwb80XfubhWg==
AP95XX5075,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,MNsv4Td8b/MSkX728lXZKg==
AP96NJ2422,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ABgN0GhCDhcZB0M2RFQl+g==
AP96VA7811,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,6qCnaeUUFKFTl24oshVkxA==
AP96YR0117,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,URYCmy2jLS4AK9/xMoHAgw==
AP97BK7535,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,0A34pc1+aBYU7106bEl4HA==
AP98ER8385,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,CVx2Ma78FryWHWb0C3bsDA==
AP98GN7764,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,cWqy1hCNMxTRS+duLcvvQQ==
AP98MY4939,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,bltQeAvPKdLDh5BGt/BQ5Q==
AR01JP0694,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,yhBHzVfXgQ9cOrVf4xBAiw==
AR01RA4783,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,3zBR8uy28NhO0lWKF3+iPQ==
AR03FB8748,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,o/rgr+1ra/2OAhqgqTdTwQ==
AR03JE0669,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,J+Zybm4XRonpBdT3uxAE4Q==
AR03MB0669,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,XuvNrtZ/AlbVKzzLUS69Dw==
AR03MH5340,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4WJj1AewvjAcDqpRSkCFLQ==
AR04DM5128,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ttu8w3zCclE3uykvq+/8AQ==
AR04GB0651,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,nx1omxn00lqlYI7BG8iCDw==
AR04OQ6438,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,KlAnJLCH+NNVXm2iMLZgVg==
AR04SJ8177,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,gntMi6HTG7K+W1fhW98KXQ==
AR05GJ6313,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/Ipq0PBAcEFzU6nxc7T5nQ==
AR05QV1395,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/SZthVo+v9APmijYx0A8mw==
AR06LE8554,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,UCYntDY5d3FoMvH36KMKmA==
AR06LF6306,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,JlHqD+88QCndK5ReP7GJfQ==
AR06QW2302,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,5JB85hdoMHWtnC/p7P/l2Q==
AR07OB8901,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,1+//+KOEAgnvC890OWcImA==
AR07RD1297,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,AcqLeaDG+oG34c6mQcwOAA==
AR07VM2637,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,EJoT2qY8P6zZg+petUivcQ==
AR07YJ6600,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,HgajvU3JohRcaS9Z3SMsLw==
AR08WD2360,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,yLRwq/G5sVVOZNWoGSgKcA==
AR09BY2181,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,AfzJ0qUTwMgZOCWUEBpBHQ==
AR09IM8888,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,rkcyFB9kRXDn5PiK9MeHhA==
AR09WZ8958,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,3eXNu9sQlJJW/ZtStpzT/A==
AR09YF0525,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Ar3LQrTnAKodF7cE3UwfIg==
AR10AE4038,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,kjCdZM1O3wN1/zfpOrzZWA==
AR10DH7839,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,a3wEc2ZjYzD6nk8B0/OY+g==
AR11NL5883,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,kzadRHH4QAfDBvGwrNeHdw==
AR12IY7332,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,eAbutyWxaeTx26SC3V+s3g==
AR12XZ4079,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,JWJ1zuqGARRDoY4vuZTZ+g==
AR13BD4622,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+LTlvxi8MVBnYOdK82/Fuw==
AR13JH6884,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,cjcqBY82a6IPl21QeW7cbA==
AR13KC6395,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,tLk3+a5TfnXDqElDcdZcLA==
AR13TM6395,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,I5wfkvqNlQh4zSZ8S7XZsg==
AR14FD5102,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,iWOc/sMxfQyMfvbS/si76g==
AR14SP2675,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,KKpNqv6H5YSnzSm2w5uAMQ==
AR15FI9887,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,s1ETewN26n4iv10/Zzn+5w==
AR15QP4880,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4jshBxvVA/mYRBF5QBnVQw==
AR16FH1779,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Kp6RqgQlGtVJCKfHOiVjAQ==
AR16II4643,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,xgFSFgBd2UmkYtIujAkTMg==
AR16MU0336,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,hItNHjaS3ACmNqsPhKUGiw==
AR16PF0581,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,CyEDGVrmBAGGZNJ+/tjdCQ==
AR16XZ3142,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,gQoNQwoaQ/oNG/0Avbz7Gw==
AR17YW4468,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,49EpAYTuX6gmMCQ9zx/1Ww==
AR18DF5935,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,VoVZXHAizOXbQcwT4fywkA==
AR18FH0033,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,aLgpD51dksLpu2KXXazBCA==
AR18JH3086,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+gXboW1mgqu0H/FLyBFiBw==
AR18WT7332,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4R7C7Y578dgxP1FPovZ44A==
AR19LW5608,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,UsNfW7ceQNdtusSIHemhGA==
AR20LP9970,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,XAEHw3Y5fjwdUr/d+aa2qQ==
AR20TH6959,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,p7dRj2wfpUXEah4a/uoEBg==
AR21FB4522,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,DXnZ81ho1iSKFniJj7rBJw==
AR21IN4011,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Un1/Nu7gjhVMHhdryi2CKQ==
AR22CF4633,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/0X4BYB9gX7NKDSEd8nRWw==
AR22IQ6166,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,2GBHPn4w53i/L+Dnm35nXQ==
AR22ST5223,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,NjRHmoYxW1GkVGtlu/UCPA==
AR22YE6620,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Tk5noSHdXhbgrVDGpRxdEQ==
AR22ZO0004,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,X7oS6ZgDTECP+ZfAIWcNTA==
AR23AU9083,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,XGMYxHniDyBKtz/wn2t7dw==
AR23JG7319,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,P+Eir0rMGIDzEoz7sXBy5g==
AR23ME4678,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,TJ52qcWVwZXV3TVJmsdkbw==
